QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
j:PersonStolenIdentityAssociationType,nc:Identity,0,unbounded,
j:PersonStolenIdentityAssociationType,j:PersonStolenIdentityAssociationAugmentationPoint,0,unbounded,
j:PersonTelephoneNumberListAssociationType,nc:Person,0,unbounded,
j:PersonTelephoneNumberListAssociationType,nc:TelephoneNumber,0,unbounded,
j:PersonTelephoneNumberListAssociationType,j:PersonTelephoneNumberListAssociationAugmentationPoint,0,unbounded,
nc:PersonType,nc:PersonAccentText,0,unbounded,
nc:PersonType,nc:PersonAgeDescriptionText,0,unbounded,
nc:PersonType,nc:PersonAgeMeasure,0,unbounded,
nc:PersonType,nc:PersonBirthDate,0,unbounded,
nc:PersonType,nc:PersonBirthLocation,0,unbounded,
nc:PersonType,nc:PersonBloodType,0,unbounded,
nc:PersonType,nc:PersonBodyXRaysAvailable,0,unbounded,
nc:PersonType,nc:PersonBuild,0,unbounded,
nc:PersonType,nc:PersonCapability,0,unbounded,
nc:PersonType,nc:PersonCircumcisionIndicator,0,unbounded,
nc:PersonType,nc:PersonCitizenship,0,unbounded,
nc:PersonType,nc:PersonComplexionText,0,unbounded,
nc:PersonType,nc:PersonDeathDate,0,unbounded,
nc:PersonType,nc:PersonDependentQuantity,0,unbounded,
nc:PersonType,nc:PersonDescriptionText,0,unbounded,
nc:PersonType,nc:PersonDigitalImage,0,unbounded,
nc:PersonType,nc:PersonDigitizedSignatureImage,0,unbounded,
nc:PersonType,nc:PersonDisguiseDescriptionText,0,unbounded,
nc:PersonType,nc:PersonOrganDonor,0,unbounded,
nc:PersonType,nc:PersonEducationLevelText,0,unbounded,
nc:PersonType,nc:PersonEthnicity,0,unbounded,
nc:PersonType,nc:PersonEyeColor,0,unbounded,
nc:PersonType,nc:PersonEyewear,0,unbounded,
nc:PersonType,nc:PersonFacialHair,0,unbounded,
nc:PersonType,nc:PersonHairLength,0,unbounded,
nc:PersonType,nc:PersonHairStyle,0,unbounded,
nc:PersonType,nc:PersonGeneralAppearanceDescriptionText,0,unbounded,
nc:PersonType,nc:PersonHairAppearanceText,0,unbounded,
nc:PersonType,nc:PersonHairCategoryText,0,unbounded,
nc:PersonType,nc:PersonHairColor,0,unbounded,
nc:PersonType,nc:PersonHandednessText,0,unbounded,
nc:PersonType,nc:PersonHeightDescriptionText,0,unbounded,
nc:PersonType,nc:PersonHeightMeasure,0,unbounded,
nc:PersonType,nc:PersonHumanResourceIdentification,0,unbounded,
nc:PersonType,nc:PersonInjury,0,unbounded,
nc:PersonType,nc:PersonJewelryDescriptionText,0,unbounded,
nc:PersonType,nc:PersonLanguageEnglishIndicator,0,unbounded,
nc:PersonType,nc:PersonLearningDisabilityText,0,unbounded,
nc:PersonType,nc:PersonLicenseIdentification,0,unbounded,
nc:PersonType,nc:PersonLivingIndicator,0,unbounded,
nc:PersonType,nc:PersonMedicalCondition,0,unbounded,
nc:PersonType,nc:PersonMedicalDescriptionText,0,unbounded,
nc:PersonType,nc:PersonMedicalFileIndicator,0,unbounded,
nc:PersonType,nc:PersonMedicationRequiredText,0,unbounded,
nc:PersonType,nc:PersonMentalStateText,0,unbounded,
nc:PersonType,nc:PersonMilitarySummary,0,unbounded,
nc:PersonType,nc:PersonMoodDescriptionText,0,unbounded,
nc:PersonType,nc:PersonName,0,unbounded,
nc:PersonType,nc:PersonNationalIdentification,0,unbounded,
nc:PersonType,nc:PersonOrganDonatorIndicator,0,unbounded,
nc:PersonType,nc:PersonOtherIdentification,0,unbounded,
nc:PersonType,nc:PersonPassportIdentification,0,unbounded,
nc:PersonType,nc:PersonPhysicalDisabilityText,0,unbounded,
nc:PersonType,nc:PersonPhysicalFeature,0,unbounded,
nc:PersonType,nc:PersonPrimaryLanguage,0,unbounded,
nc:PersonType,nc:PersonRace,0,unbounded,
nc:PersonType,nc:PersonReligion,0,unbounded,
nc:PersonType,nc:PersonResident,0,unbounded,
nc:PersonType,nc:PersonSecondaryLanguage,0,unbounded,
nc:PersonType,nc:PersonSecurityClearance,0,unbounded,
nc:PersonType,nc:PersonSex,0,unbounded,
nc:PersonType,nc:PersonSexualOrientationText,0,unbounded,
nc:PersonType,nc:PersonSkinTone,0,unbounded,
nc:PersonType,nc:PersonSpeechDescriptionText,0,unbounded,
nc:PersonType,nc:PersonSSNIdentification,0,unbounded,
nc:PersonType,nc:PersonStateIdentification,0,unbounded,
nc:PersonType,nc:PersonTaxIdentification,0,unbounded,
nc:PersonType,nc:PersonUnionStatus,0,unbounded,
nc:PersonType,nc:PersonUSCitizenIndicator,0,unbounded,
nc:PersonType,nc:PersonVisionPrescriptionText,0,unbounded,
nc:PersonType,nc:PersonWeightDescriptionText,0,unbounded,
nc:PersonType,nc:PersonWeightMeasure,0,unbounded,
nc:PersonType,nc:PersonXRayImage,0,unbounded,
nc:PersonType,nc:PersonNationality,0,unbounded,
nc:PersonType,nc:PersonAugmentationPoint,0,unbounded,
nc:PersonUnionAssociationType,nc:PersonUnionCertificateIndicator,0,unbounded,
nc:PersonUnionAssociationType,nc:PersonUnionLocation,0,unbounded,
nc:PersonUnionAssociationType,nc:PersonUnionSeparation,0,unbounded,
nc:PersonUnionAssociationType,nc:PersonDisunion,0,unbounded,
nc:PersonUnionAssociationType,nc:PersonUnionCategory,0,unbounded,
nc:PersonUnionAssociationType,nc:PersonUnionStatus,0,unbounded,
nc:PersonUnionAssociationType,nc:PersonUnionAssociationAugmentationPoint,0,unbounded,
nc:PersonUnionSeparationType,nc:SeparationCategory,0,unbounded,
nc:PersonUnionSeparationType,nc:SeparationDateRange,0,unbounded,
nc:PersonUnionSeparationType,nc:PersonUnionSeparationAugmentationPoint,0,unbounded,
nc:PersonWorkerAssociationType,nc:Person,0,unbounded,
nc:PersonWorkerAssociationType,nc:PersonWorker,0,unbounded,
nc:PersonWorkerAssociationType,nc:Activity,0,unbounded,
nc:PersonWorkerAssociationType,nc:PersonWorkerAssociationAugmentationPoint,0,unbounded,
cyfs:PetitionerChildAssociationType,cyfs:Child,0,unbounded,
cyfs:PetitionerChildAssociationType,cyfs:Petitioner,0,unbounded,
cyfs:PetitionerChildAssociationType,cyfs:PersonAssociationCategory,0,unbounded,
cyfs:PetitionerChildAssociationType,cyfs:PetitionerChildAssociationAugmentationPoint,0,unbounded,
cyfs:PetitionerType,nc:RoleOfPerson,0,unbounded,
cyfs:PetitionerType,cyfs:PetitionerAugmentationPoint,0,unbounded,
cbrn:PhotonDataType,cbrn:MeanPhotonValue,0,unbounded,
cbrn:PhotonDataType,cbrn:PhotonEnergyValue,0,unbounded,
cbrn:PhotonDataType,cbrn:PhotonSource,0,unbounded,
cbrn:PhotonDataType,cbrn:PhotonDataAugmentationPoint,0,unbounded,
scr:PhysicalEncounterAgentAssociationType,scr:AgentPerson,0,unbounded,
scr:PhysicalEncounterAgentAssociationType,nc:PersonEncounter,0,unbounded,
scr:PhysicalEncounterAgentAssociationType,scr:AgentPersonRole,0,unbounded,
scr:PhysicalEncounterAgentAssociationType,scr:PhysicalEncounterAgentAssociationAugmentationPoint,0,unbounded,
biom:PhysicalFeatureAugmentationType,biom:PersonPhysicalMarkingID,0,unbounded,
biom:PhysicalFeatureColorDetailType,biom:PhysicalFeaturePrimaryColorCode,0,unbounded,
biom:PhysicalFeatureColorDetailType,biom:PhysicalFeatureSecondaryColorCode,0,5,
biom:PhysicalFeatureColorDetailType,biom:PhysicalFeatureColorDetailAugmentationPoint,0,unbounded,
biom:PhysicalFeatureDescriptionType,nc:PersonEyeColor,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PersonHairAppearanceText,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PersonHairCategoryText,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureColorDetail,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureCategory,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureClassCode,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureSubClassCode,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureLocationText,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureGeneralCategoryText,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureDescriptionText,0,unbounded,
biom:PhysicalFeatureDescriptionType,biom:PhysicalFeatureDescriptionAugmentationPoint,0,unbounded,
biom:PhysicalFeatureImageType,biom:PhysicalFeatureSize,0,unbounded,
biom:PhysicalFeatureImageType,biom:PhysicalFeatureReferenceIdentification,0,unbounded,
biom:PhysicalFeatureImageType,biom:ImageTransformationCode,0,18,
biom:PhysicalFeatureImageType,biom:PhysicalFeatureImageAugmentationPoint,0,unbounded,
biom:PhysicalFeatureSizeType,biom:PhysicalFeatureHeightMeasure,0,unbounded,
biom:PhysicalFeatureSizeType,biom:PhysicalFeatureWidthMeasure,0,unbounded,
biom:PhysicalFeatureSizeType,biom:PhysicalFeatureSizeAugmentationPoint,0,unbounded,
nc:PhysicalFeatureType,nc:PhysicalFeatureGeneralCategoryText,0,unbounded,
nc:PhysicalFeatureType,nc:PhysicalFeatureCategory,0,unbounded,
nc:PhysicalFeatureType,nc:PhysicalFeatureDescriptionText,0,unbounded,
nc:PhysicalFeatureType,nc:PhysicalFeatureImage,0,unbounded,
nc:PhysicalFeatureType,nc:PhysicalFeatureLocationText,0,unbounded,
nc:PhysicalFeatureType,nc:PhysicalFeatureAugmentationPoint,0,unbounded,
j:PhysicalMailAssociationType,j:SenderOrganization,0,unbounded,
j:PhysicalMailAssociationType,j:SenderLocation,0,unbounded,
j:PhysicalMailAssociationType,j:SenderPerson,0,unbounded,
j:PhysicalMailAssociationType,j:RecipientOrganization,0,unbounded,
j:PhysicalMailAssociationType,j:RecipientLocation,0,unbounded,
j:PhysicalMailAssociationType,j:RecipientPerson,0,unbounded,
j:PhysicalMailAssociationType,j:PhysicalMailAssociationAugmentationPoint,0,unbounded,
cyfs:PlacementType,cyfs:PlacementCategoryRestrictivenessText,0,unbounded,
cyfs:PlacementType,cyfs:RelativePlacementResourcesDescriptionText,0,unbounded,
cyfs:PlacementType,cyfs:AdoptionFosterCareHomeStudyText,0,unbounded,
cyfs:PlacementType,cyfs:ChangeOfSchoolIndicator,0,unbounded,
cyfs:PlacementType,cyfs:ICPCPlacementApprovalIndicator,0,unbounded,
cyfs:PlacementType,cyfs:LevelOfCareCategory,0,unbounded,
cyfs:PlacementType,cyfs:PlacementChangeReason,0,unbounded,
cyfs:PlacementType,cyfs:PlacementCategory,0,unbounded,
cyfs:PlacementType,cyfs:PlacementAugmentationPoint,0,unbounded,
j:PleaType,j:PleaDescriptionText,0,unbounded,
j:PleaType,j:PleaGuiltyIndicator,0,unbounded,
j:PleaType,j:PleaNegotiatedIndicator,0,unbounded,
j:PleaType,j:PleaNoContestIndicator,0,unbounded,
j:PleaType,j:PleaRecommendationText,0,unbounded,
j:PleaType,j:PleaCategory,0,unbounded,
j:PleaType,j:PleaAugmentationPoint,0,unbounded,
geo:PointType,gml:Point,1,1,
cbrn:PointXYType,cbrn:XValue,0,unbounded,
cbrn:PointXYType,cbrn:YValue,0,unbounded,
cbrn:PointXYType,cbrn:yUncertaintyValue,1,1,
cbrn:PointXYType,cbrn:xUncertaintyValue,1,1,
cbrn:PointXYType,cbrn:PointXYAugmentationPoint,0,unbounded,
nc:PolygonRegionType,nc:PolygonCoordinate,0,unbounded,
nc:PolygonRegionType,nc:PolygonRegionAugmentationPoint,0,unbounded,
geo:PolygonType,gml:Polygon,1,1,
m:PortType,m:PortAnchorageCapabilityText,0,unbounded,
m:PortType,m:PortBENumberText,0,unbounded,
m:PortType,m:PortCargoCapability,0,unbounded,
m:PortType,m:PortCode,0,unbounded,
m:PortType,m:PortCOTPZone,0,unbounded,
m:PortType,m:PortDepth,0,unbounded,
m:PortType,m:PortDescriptionText,0,unbounded,
m:PortType,m:PortDockQuantity,0,unbounded,
m:PortType,m:PortGovernment,0,unbounded,
m:PortType,m:PortImage,0,unbounded,
m:PortType,m:PortISPSCompliantIndicator,0,unbounded,
m:PortType,m:PortMaximumVesselQuantity,0,unbounded,
m:PortType,m:PortName,0,unbounded,
m:PortType,m:PortOperationalStatus,0,unbounded,
m:PortType,m:PortPilotBoatQuantity,0,unbounded,
m:PortType,m:PortStrategicPortOfEmbarkationIndicator,0,unbounded,
m:PortType,m:PortThreatLevel,0,unbounded,
m:PortType,m:PortUNLOCODE,0,unbounded,
m:PortType,nc:LocationCountry,0,unbounded,
m:PortType,nc:LocationState,0,unbounded,
m:PortType,nc:LocationCityName,0,unbounded,
m:PortType,m:PortAugmentationPoint,0,unbounded,
m:PortVisitType,m:VisitActualArrivalDateTime,0,unbounded,
m:PortVisitType,m:VisitActualDepartureDateTime,0,unbounded,
m:PortVisitType,m:VisitAnchorageText,0,unbounded,
m:PortVisitType,m:VisitExpectedArrivalDateTime,0,unbounded,
m:PortVisitType,m:VisitExpectedDepartureDateTime,0,unbounded,
m:PortVisitType,m:VisitLocationInPort,0,unbounded,
m:PortVisitType,m:VisitReceivingFacilityName,0,unbounded,
m:PortVisitType,m:Port,0,unbounded,
m:PortVisitType,m:PortVisitAugmentationPoint,0,unbounded,
biom:PoseAngleType,biom:PosePitchAngleMeasure,0,unbounded,
biom:PoseAngleType,biom:PosePitchUncertaintyValue,0,unbounded,
biom:PoseAngleType,biom:PoseRollAngleMeasure,0,unbounded,
biom:PoseAngleType,biom:PoseRollUncertaintyValue,0,unbounded,
biom:PoseAngleType,biom:PoseYawAngleMeasure,0,unbounded,
biom:PoseAngleType,biom:PoseYawUncertaintyValue,0,unbounded,
biom:PoseAngleType,biom:PoseAngleAugmentationPoint,0,unbounded,
m:PositionType,m:LocationPointAbstract,0,unbounded,
m:PositionType,m:PositionSpeedMeasure,0,unbounded,
m:PositionType,m:PositionCourseMeasure,0,unbounded,
m:PositionType,m:PositionHeadingMeasure,0,unbounded,
m:PositionType,m:PositionNavigationStatus,0,unbounded,
m:PositionType,m:PositionDateTime,0,unbounded,
m:PositionType,m:PositionRateOfTurnMeasure,0,unbounded,
m:PositionType,m:PositionAugmentationPoint,0,unbounded,
cbrn:PositiveLengthCMType,cbrn:unitsText,1,1,
cbrn:PositiveVolumeCCType,cbrn:unitsText,1,1,
j:PostSentenceActionType,j:PostSentenceEventText,0,unbounded,
j:PostSentenceActionType,j:PostSentenceActionAugmentationPoint,0,unbounded,
intel:PotentialIdentityMatchAssociationType,nc:Identity,0,unbounded,
intel:PotentialIdentityMatchAssociationType,intel:PotentialIdentityMatchDescriptionText,0,unbounded,
intel:PotentialIdentityMatchAssociationType,intel:PotentialIdentityMatchAssociationAugmentationPoint,0,unbounded,
j:PreparingAgencyFinancialCompilationAssociationType,j:FinancialCompilation,0,unbounded,
j:PreparingAgencyFinancialCompilationAssociationType,nc:Organization,0,unbounded,
j:PreparingAgencyFinancialCompilationAssociationType,j:PreparingAgencyFinancialCompilationAssociationAugmentationPoint,0,unbounded,
j:PreparingAgencyObligationComputationAssociationType,j:ObligationComputation,0,unbounded,
j:PreparingAgencyObligationComputationAssociationType,nc:Organization,0,unbounded,
j:PreparingAgencyObligationComputationAssociationType,j:PreparingAgencyObligationComputationAssociationAugmentationPoint,0,unbounded,
cyfs:PrescriptionType,cyfs:Dispenser,0,unbounded,
cyfs:PrescriptionType,nc:Drug,0,unbounded,
cyfs:PrescriptionType,cyfs:Prescriber,0,unbounded,
cyfs:PrescriptionType,cyfs:PrescriptionLastTakenDate,0,unbounded,
cyfs:PrescriptionType,cyfs:PrescriptionTreatmentReasonText,0,unbounded,
cyfs:PrescriptionType,cyfs:PrescriptionUseInstructionsText,0,unbounded,
cyfs:PrescriptionType,cyfs:PrescriptionAugmentationPoint,0,unbounded,
j:PresentenceInvestigationType,j:InvestigatorNarrative,0,unbounded,
j:PresentenceInvestigationType,j:SentenceConfinementCreditDayQuantity,0,unbounded,
j:PresentenceInvestigationType,j:PreparingOfficialNote,0,unbounded,
j:PresentenceInvestigationType,j:PreparingOfficialRecommendation,0,unbounded,
j:PresentenceInvestigationType,j:SubjectInterviewedIndicator,0,unbounded,
j:PresentenceInvestigationType,j:PresentenceInvestigationAugmentationPoint,0,unbounded,
j:PretrialInvestigationType,j:CourtAppearanceDate,0,unbounded,
j:PretrialInvestigationType,j:InvestigatorNarrative,0,unbounded,
j:PretrialInvestigationType,j:ArrestArraignmentDate,0,unbounded,
j:PretrialInvestigationType,j:BailBondAmount,0,unbounded,
j:PretrialInvestigationType,j:BailSetAmount,0,unbounded,
j:PretrialInvestigationType,j:SubjectInterviewedIndicator,0,unbounded,
j:PretrialInvestigationType,j:PreparingOfficialNote,0,unbounded,
j:PretrialInvestigationType,j:PreparingOfficialRecommendation,0,unbounded,
j:PretrialInvestigationType,j:PretrialReleaseStatus,0,unbounded,
j:PretrialInvestigationType,j:PretrialInvestigationAugmentationPoint,0,unbounded,
nc:PreviousActivityAssociationType,nc:PreviousActivity,0,unbounded,
nc:PreviousActivityAssociationType,nc:PreviousActivityAssociationAugmentationPoint,0,unbounded,
it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentDate,0,unbounded,
it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentNumberID,0,unbounded,
it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentCategory,0,unbounded,
it:PreviousCustomsDocumentType,it:PreviousCustomsDocumentAugmentationPoint,0,unbounded,
m:PreviousForeignPortOfCallListType,m:PreviousForeignPortOfCall,0,unbounded,
m:PreviousForeignPortOfCallListType,m:PreviousForeignPortOfCallListAugmentationPoint,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionPersonFingerprintedIndicator,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionPersonInvolvedVictimNotificationIndicator,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionPersonPhotographedIndicator,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionPersonReleasedToEntity,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionActualReleaseDate,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionCompletionStatus,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionDescriptionText,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionHoldingForCounty,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionIntakeDate,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionPoliceCase,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionReleaseCategoryText,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionScheduledReleaseDate,0,unbounded,
cyfs:PriorDetentionType,j:RegisteredSexOffender,0,unbounded,
cyfs:PriorDetentionType,cyfs:PriorDetentionAugmentationPoint,0,unbounded,
it:ProcessingEstablishmentType,it:ProcessingEstablishmentIdentification,0,unbounded,
it:ProcessingEstablishmentType,it:ProcessingEstablishmentIDCategory,0,unbounded,
it:ProcessingEstablishmentType,it:RoleOfParty,0,unbounded,
it:ProcessingEstablishmentType,it:ProcessingEstablishmentAugmentationPoint,0,unbounded,
cyfs:ProgramAugmentationType,cyfs:ProgramEligibleStartDate,0,unbounded,
cyfs:ProgramAugmentationType,cyfs:ProgramEligibleEndDate,0,unbounded,
cyfs:ProgramAugmentationType,cyfs:ProgramMonetaryValue,0,unbounded,
im:ProgramAugmentationType,im:ProgramCompletionCommentText,0,unbounded,
im:ProgramAugmentationType,im:ProgramEffectiveCompletionDate,0,unbounded,
im:ProgramAugmentationType,im:ProgramParticipationBegunIndicator,0,unbounded,
im:ProgramAugmentationType,im:ProgramTerminationDate,0,unbounded,
im:ProgramAugmentationType,im:ProgramTerminationText,0,unbounded,
nc:ProgramType,nc:ProgramPerson,0,unbounded,
nc:ProgramType,nc:ProgramAction,0,unbounded,
nc:ProgramType,nc:ProgramCapacityQuantity,0,unbounded,
nc:ProgramType,nc:ProgramCondition,0,unbounded,
nc:ProgramType,nc:ProgramFacility,0,unbounded,
nc:ProgramType,nc:ProgramPubliclyRunIndicator,0,unbounded,
nc:ProgramType,nc:ProgramPurposeText,0,unbounded,
nc:ProgramType,nc:ProgramReferral,0,unbounded,
nc:ProgramType,nc:ProgramAdministrator,0,unbounded,
nc:ProgramType,nc:ProgramRelease,0,unbounded,
nc:ProgramType,nc:ProgramSupervisor,0,unbounded,
nc:ProgramType,nc:ProgramResidentialIndicator,0,unbounded,
nc:ProgramType,nc:ProgramSupervisedIndicator,0,unbounded,
nc:ProgramType,nc:ProgramAugmentationPoint,0,unbounded,
nc:ProgressType,nc:ProgressComplianceIndicator,0,unbounded,
nc:ProgressType,nc:ProgressComplianceText,0,unbounded,
nc:ProgressType,nc:ProgressPaymentAmount,0,unbounded,
nc:ProgressType,nc:ProgressTimeQuantityText,0,unbounded,
nc:ProgressType,nc:ProgressAugmentationPoint,0,unbounded,
j:ProhibitedActDispositionAssociationType,j:ProhibitedAct,0,unbounded,
j:ProhibitedActDispositionAssociationType,nc:Disposition,0,unbounded,
j:ProhibitedActDispositionAssociationType,j:ProhibitedActDispositionAssociationAugmentationPoint,0,unbounded,
j:ProhibitedActType,j:ProhibitedActRepetitionQuantity,0,unbounded,
j:ProhibitedActType,j:ProhibitedActAidingAbettingIndicator,0,unbounded,
j:ProhibitedActType,j:ProhibitedActAugmentationPoint,0,unbounded,
j:ProtectionOrderType,j:ProtectionOrderRestrictedPerson,0,unbounded,
j:ProtectionOrderType,j:ProtectionOrderBradyIndicator,0,unbounded,
j:ProtectionOrderType,j:ProtectionOrderConditionText,0,unbounded,
j:ProtectionOrderType,j:ProtectionOrderCondition,0,unbounded,
j:ProtectionOrderType,j:ProtectionOrderAugmentationPoint,0,unbounded,
em:PsychiatricType,em:PsychiatricGeneralServiceCoverageStatusCode,0,unbounded,
em:PsychiatricType,em:AdultGeneralServiceCoverageStatusCode,0,unbounded,
em:PsychiatricType,em:PediatricServiceCoverageStatusCode,0,unbounded,
em:PsychiatricType,em:PsychiatricAugmentationPoint,0,unbounded,
j:PublicationType,j:PublicationLibraryClassificationIdentification,0,unbounded,
j:PublicationType,j:PublicationTitleText,0,unbounded,
j:PublicationType,j:PublicationISSNID,0,unbounded,
j:PublicationType,j:PublicationISBNID,0,unbounded,
j:PublicationType,j:PublicationPublisherText,0,unbounded,
j:PublicationType,j:PublicationSubjectText,0,unbounded,
j:PublicationType,j:PublicationAuthorText,0,unbounded,
j:PublicationType,j:PublicationAugmentationPoint,0,unbounded,
cyfs:PutativeParentChildAssociationType,cyfs:BiologicalParentDeterminationDate,0,unbounded,
cyfs:PutativeParentChildAssociationType,cyfs:BiologicalParentDeterminationStatus,0,unbounded,
cyfs:PutativeParentChildAssociationType,cyfs:PutativeParentChildAssociationAugmentationPoint,0,unbounded,
nc:QuantityType,nc:quantityUnitText,0,1,
cbrn:RadAlarmType,cbrn:RadAlarmDateTime,0,1,
cbrn:RadAlarmType,cbrn:RadAlarmCategoryCode,1,1,
cbrn:RadAlarmType,cbrn:RadAlarmDescriptionText,0,1,
cbrn:RadAlarmType,cbrn:AlarmAudibleIndicator,0,1,
cbrn:RadAlarmType,cbrn:RadAlarmLightColorText,0,1,
cbrn:RadAlarmType,cbrn:RadAlarmEnergyWindowIndexValueList,0,1,
cbrn:RadAlarmType,cbrn:RadAlarmExtension,0,unbounded,
cbrn:RadAlarmType,cbrn:RadDetectorInformation,0,unbounded,
cbrn:RadAlarmType,cbrn:RadAlarmAugmentationPoint,0,unbounded,
cbrn:RadDetectorInformationType,cbrn:RadDetectorName,0,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorCategoryCode,1,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorKindCode,1,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorDescriptionText,0,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorLengthValue,0,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorWidthValue,0,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorDepthValue,0,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorDiameterValue,0,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorVolumeValue,0,1,
cbrn:RadDetectorInformationType,cbrn:RadDetectorCharacteristics,0,unbounded,
cbrn:RadDetectorInformationType,cbrn:RadDetectorInformationExtension,0,unbounded,
cbrn:RadDetectorInformationType,cbrn:RadDetectorInformationAugmentationPoint,0,unbounded,
cbrn:RadDetectorStateType,cbrn:StateVector,0,1,
cbrn:RadDetectorStateType,cbrn:Fault,0,unbounded,
cbrn:RadDetectorStateType,cbrn:RadDetectorCharacteristics,0,unbounded,
cbrn:RadDetectorStateType,cbrn:RadDetectorStateExtension,0,unbounded,
cbrn:RadDetectorStateType,cbrn:RadDetectorInformation,0,1,
cbrn:RadDetectorStateType,cbrn:RadDetectorStateAugmentationPoint,0,unbounded,
cbrn:RadInstrumentDataType,cbrn:RadInstrumentDataCreatorName,0,1,
cbrn:RadInstrumentDataType,cbrn:RadItemInformation,0,unbounded,
cbrn:RadInstrumentDataType,cbrn:RadInstrumentInformation,1,1,
cbrn:RadInstrumentDataType,cbrn:RadDetectorInformation,1,unbounded,
cbrn:RadInstrumentDataType,cbrn:RadInstrumentDataChoice,0,unbounded,
cbrn:RadInstrumentDataType,cbrn:n42DocUUID,1,1,
cbrn:RadInstrumentDataType,cbrn:n42DocDateTime,1,1,
cbrn:RadInstrumentDataType,cbrn:RadInstrumentDataAugmentationPoint,0,unbounded,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentManufacturerName,1,1,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentID,0,1,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentModelName,1,1,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentDescriptionText,0,1,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentClassCode,1,1,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentVersion,1,unbounded,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentQualityControl,0,1,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentCharacteristics,0,unbounded,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentInformationExtension,0,unbounded,
cbrn:RadInstrumentInformationType,cbrn:RadInstrumentInformationAugmentationPoint,0,unbounded,
cbrn:RadInstrumentQualityControlType,cbrn:InspectionDateTime,1,1,
cbrn:RadInstrumentQualityControlType,cbrn:InCalibrationIndicator,1,1,
cbrn:RadInstrumentQualityControlType,cbrn:RadInstrumentQualityControlAugmentationPoint,0,unbounded,
cbrn:RadInstrumentStateType,cbrn:RadInstrumentOperatingModeCode,0,1,
cbrn:RadInstrumentStateType,cbrn:RadInstrumentModeDescriptionText,0,1,
cbrn:RadInstrumentStateType,cbrn:StateVector,0,1,
cbrn:RadInstrumentStateType,cbrn:Fault,0,unbounded,
cbrn:RadInstrumentStateType,cbrn:RadInstrumentCharacteristics,0,unbounded,
cbrn:RadInstrumentStateType,cbrn:RadInstrumentStateExtension,0,unbounded,
cbrn:RadInstrumentStateType,cbrn:RadInstrumentInformation,0,1,
cbrn:RadInstrumentStateType,cbrn:RadInstrumentStateAugmentationPoint,0,unbounded,
cbrn:RadInstrumentVersionType,cbrn:RadInstrumentComponentName,1,1,
cbrn:RadInstrumentVersionType,cbrn:RadInstrumentComponentVersionText,1,1,
cbrn:RadInstrumentVersionType,cbrn:RadInstrumentVersionAugmentationPoint,0,unbounded,
cbrn:RadItemInformationType,cbrn:RadItemDescriptionText,0,1,
cbrn:RadItemInformationType,cbrn:RadItemQuantity,0,1,
